City,Hotel Name,Reviewer Name,Reviewer Nationality,Duration,Check-in Date,Travel Type,Room Type,Review Date,Positive Review,Negative Review
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Anna,Sweden,1 night · ,February 2025,Solo traveler,4-Bed Female Dormitory Room,"Reviewed: February 10, 2025","I loved this place! Hostel is in the Aswan souk - if arriving at the railway station, turn left to enter the souk (pedestrian-only so no traffic to dodge or taxi drivers harassing you) and walk until you get to the T-junction. The entrance is diagonally left, a hidden alleyway between 2 clothing stores (circled in yellow). I stayed on the 4th floor, which was 2 dorm rooms and a third bedroom, with one shared bathroom. The lack of traffic was quite peaceful, the noise from the souk never bothered the girls dorm. You can rent towels and locks for the locker. Bunkbed has a privacy curtain, electrical outlet, and lamp. Form mattress and SOLID pillow. There’s a kitchen on the 5th floor. Biba arranged for a small group tour to Abu Simbel, the pickup point was a short walk from the hostel. Property was very clean, and I would definitely recommend it, I loved the location, the staff, and the peaceful nights sleep I got.","Others have commented on the 4 flights of stairs you have to walk up, and with your luggage they really are no joke. I recommend traveling light. Also, if the boys dorm is populated by slobs then the shared bathroom will probably get dire, but there’s cleaning supplies in the bathroom and MULTIPLE signs please asking guests to not be pigs so that’s on us guests, really"
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Karim,Egypt,5 nights · ,February 2025,Solo traveler,4-Bed Male Dormitory Room,"Reviewed: February 10, 2025",nice staff and good location near everything,No Negative Feedback
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Marco,Canada,1 night · ,February 2025,Solo traveler,4-Bed Male Dormitory Room,"Reviewed: February 8, 2025","I booked twice, so I get to write two reviews. See my other review for detailed comments.",No Negative Feedback
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Marco,Canada,1 night · ,February 2025,Solo traveler,4-Bed Male Dormitory Room,"Reviewed: February 8, 2025","Not that hard to find, because the people at the souk know this place. Ask around.

The location is on the 3rd or 4th floor. So be prepare for the luggages. I herd, throug the grape vines, that an elevator is to be installed in the near future.

Upon arrival, you can tell right away that you will have a wonderful stay. Hosts are very welcoming, and the facility is well maintained. Tidy and comfortable.

Room #3 is facing the pedestrian street (souk), and you will hear noise coming from there. But, it's nothing to compare with Cairo (which is a good thing). So, bring your earplugs if you are a light sleeper (like me). I am convinced that this issue could be easily resolved with a creative solution toward the window.

Guests are respectful.

Hosts are sensible and attentive to your comfort and happiness.

I stayed at two different hostels during my stay, and Wanees hostel was my favorite.

Shoukran!",The stairs (with the luggages. But you can easily ask for help).
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Mohamed,Egypt,5 nights · ,February 2025,Solo traveler,4-Bed Male Dormitory Room,"Reviewed: February 6, 2025","It's a very nice place to stay for a couple of days,
Clean, comfortable & homily .
The staff are very friendly & helpful",No Negative Feedback
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,Hassan,Colombia,1 night · ,January 2025,Solo traveler,4-Bed Female Dormitory Room,"Reviewed: February 2, 2025","Biba and Jimmy were friendly and helpful.. they managed all the tours for me with group..fair price.. clean hostel and warm welcome.. always says "" make your self at home "" You're not a customer you are our guest 

Even they shared with me their food many times.. highly recommend for this cozy hostel.",No Negative Feedback
"Wanees Hostel (Hostel), Aswan (Egypt) Deals",Wanees Hostel,え,Japan,1 night · ,January 2025,Solo traveler,4-Bed Male Dormitory Room,"Reviewed: February 1, 2025","It was a very good place to stay! The rooms were comfortable and clean, and the price was very reasonable. The owner, Biba, was very kind and willing to help with any questions you may have!",The location is hard to find
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Gerald,United Kingdom,2 nights · ,March 2023,Solo traveler,Single Room,"Reviewed: April 8, 2023","Good location, great common area, helpful and attentive host.",No Negative Feedback
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Penelope,New Zealand,3 nights · ,February 2025,Couple,Double Room,"Reviewed: February 14, 2025","We had a great stay and Mustafa is great, lovely to speak with. We liked the location, the wifi was good, nice and central location. Easy to see Aswan from here. Mustafa gave us great tips for Aswan and what are fair prices. Thankful we could use the washing machine too. Staying here made our stay nice and easy :) thanks for having us!",Everything was great
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Heather,Canada,3 nights · ,February 2025,Solo traveler,Double Room,"Reviewed: February 13, 2025","Inside, the place was well organized and clean. Staff were friendly and helpful, even to the point of doing my laundry. Though the entrance was shabby, this place is a hidden gem, and excellent value for money!",There was a fair amount of noise coming in from the street (which of course was outside the control of the management). For a side sleeper the bed was a little hard
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Nj_z,United Kingdom,1 night · ,January 2025,Group,Triple Room,"Reviewed: February 6, 2025","Good, the owner communicated well and waited us for late night flights.",Na
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Keebo,South Korea,1 night · ,January 2025,Family,Double Room,"Reviewed: February 4, 2025",very kind,a little old
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Nermin,Turkey,1 night · ,February 2025,Group,Triple Room,"Reviewed: February 4, 2025",It was so clean. The owner was helpful,No Negative Feedback
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Chiao,Taiwan,1 night · ,January 2025,Group,Double Room,"Reviewed: January 27, 2025",very friendly,no elevator
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Shihjen,Taiwan,1 night · ,January 2025,Group,Standard Double or Twin Room,"Reviewed: January 27, 2025","Nice place
 the hostel owner always gave us help, and make good arrangement on trip.",No Negative Feedback
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Ahmet,Turkey,2 nights · ,January 2025,Solo traveler,Double Room,"Reviewed: January 22, 2025","good value for money, good location",Bathroom would have been better
Aswan City Center Guest House (Bed and Breakfast) (Egypt) Deals,Aswan City Center Guest House,Cj,United Kingdom,2 nights · ,January 2025,Solo traveler,Double Room,"Reviewed: January 14, 2025","it was clean and comfortable, owner was very nice, set up tour to go to Abu Simbel and temple tour to Luxor, very responsive on whatsapp, I wasn't expecting a fully equipped kitchen, laundry, comfortable lounge/seating area, good wifi, nice hot water shower. great location",it was a bit difficult to find the place as it is tucked away on a small side street with no signage.
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Georgi,Bulgaria,1 night · ,February 2025,Solo traveler,Single Room,"Reviewed: February 3, 2025","Brand new place, everything is very fresh and super clean, wifi is fast, rooms are big, there is hot water 24/7. Central and convenient location. Kind and helpful staff. Amazing value for money. 100% recommended.",No Negative Feedback
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Fady,Egypt,1 night · ,February 2025,Solo traveler,Single Room,"Reviewed: February 10, 2025",The staff is very helpful and so kind,The internet needs more access points to reach all rooms
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Nafizah,Malaysia,1 night · ,January 2025,Group,Double Room,"Reviewed: February 8, 2025",very clean n easy to access,No Negative Feedback
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Lea,Germany,2 nights · ,February 2025,Couple,Double Room,"Reviewed: February 8, 2025",New and comfortable accommodation; Very friendly and helpful,No Negative Feedback
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Andrebman,Germany,2 nights · ,January 2025,Solo traveler,Double Room,"Reviewed: February 2, 2025",The place is very new and clean. Staff is very nice and helpful and willing to improve the still developing place.,It's right in the market. It's loud most of the time and becomes even louder in the late evening until morning hours. Just imagine to sleep above an arab discotheque.
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Jimmy,Sweden,1 night · ,January 2025,Solo traveler,Double Room,"Reviewed: January 30, 2025","No problems with early check in. Place is very central, close to everything. 20 minuets walk to unfinished obelisk. Resturants and bazar 5 minuets walk. Hotel is very clean and hot shower working perfect. Owner speaks better english then any gyptian I met during my stay. Wifi is fast. Can recommend this hostel. Cheap and has everything you need.",There is nothing to write here.
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Sato,Japan,1 night · ,February 2025,Group,Triple Room,"Reviewed: February 10, 2025",部屋も清潔で、古いですが洗濯設備もあり、ホストも親切でした。,特になし。
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Shih-han,Taiwan,1 night · ,February 2025,Couple,Double Room,"Reviewed: February 7, 2025",位置很好，樓下就是市集。,枕頭很硬，床凹陷
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Ehab,Egypt,2 nights · ,February 2025,Group,Double Room,"Reviewed: February 7, 2025","أقامه رائعه وموقع ممتاز وطاقم العمل اكثر من رائع 
كل شئ ممتاز جدآ من نظافه واثاث جديد


شكرا لحسن الاستقبال","خزينه الملابس صغيره 
وجبت الإفطار متواضعه"
"Gannet Alyousef City center (Hotel), Aswan (Egypt) Deals",Gannet Alyousef City center,Sayed,Egypt,4 nights · ,February 2025,Group,Comfort Triple Room with Shower,"Reviewed: February 2, 2025",الإفطار بسيط ومناسب المكان في شارع الشواربي مكان ممتاز وقريب من كل شيء,الحمام خارجي ولكن كان نظيف
"King Mina Nubian House (Guesthouse), Aswan (Egypt) Deals",King Mina Nubian House,Joaquín,Argentina,3 nights · ,February 2025,Couple,Deluxe Double Room,"Reviewed: February 1, 2025","The facilities are very nice, everything was very clean. Mohammed was the absolute best, extremely helpful. He arranged our taxi from the airport, and the boat to elephantine island. He also helped with our day trips to the different temples, and booked us a taxi to get to Luxor.
He was very kind and nice. We would definitely go back.",No Negative Feedback
"King Mina Nubian House (Guesthouse), Aswan (Egypt) Deals",King Mina Nubian House,Kayo,United States,2 nights · ,February 2025,Couple,Deluxe Double Room,"Reviewed: February 13, 2025",We didn't know how to get to the hotel. But we were arranged the transportations from the airport by a car and a boat. We stayed at this hotel two nights. The view from the hotel balcony was very beautiful. I wished we stayed longer! The breakfast we had at the balcony was very good and memoriable. We appreciated it that everybody at the hotel took care of us very well!,No Negative Feedback
